word,coefficient
40s,0.3569626110818333
centuries,0.35645909900266454
gonna,0.3563953981774499
marriage,0.35624029796829915
provocation,0.3559241911396518
milk,0.355874560243761
understand,0.35567324791110677
solo,0.35554075021803255
harmed,0.35538421130427283
mia,0.35530800279012553
superbad,0.35525335383263956
instant,0.3551910985680106
europe,0.3551836676546216
detective,0.35513714554053794
rocio,0.35481155837476214
degrees,0.35468847404462395
onset,0.35460172962457315
chunk,0.35425991999109563
introvert,0.3541486538798666
hair,0.35413153761500504
minds,0.3541235504722511
misunderstanding,0.3540669200572914
sleeping,0.35402207121203594
cut,0.3538427187615592
fried,0.35366640544038935
impacted,0.3535431344608939
merely,0.3532530889153953
flee,0.3531503659968033
dark,0.3530509978838043
rid,0.35297436734451487
respecting,0.3529231991993965
cuz,0.35256157287700673
assisted,0.35237951995360256
bark,0.3523329785488219
unsure,0.3518502546868046
completely,0.3517970806100124
michelle,0.3516850275518767
food,0.3513218782405279
develop,0.35125629043163725
devils,0.3509280488958469
adding,0.35081214425746116
50,0.3506634619302428
ça,0.35064197445355466
divorcing,0.35044971757883187
rape,0.3503552650828642
jumping,0.3502325511415626
narrator,0.3499521482704449
20s,0.34993980662347574
miniature,0.3498742399816682
stores,0.34979136017740137
astrology,0.34962710878834846
display,0.34955906630983885
started,0.3494683457711022
doubting,0.34924059470060675
prob,0.34876294642169847
cinematography,0.34858252479897417
legitimate,0.34829070784410443
ambulance,0.34817476731794156
thinker,0.34809734046642143
america,0.3480775827982314
badly,0.34763081938697565
conviction,0.3474342022225382
paralysis,0.34738413900232373
crawling,0.34722010792029945
original,0.3472196347973083
jackass,0.3471817411562636
sayin,0.3471590174977483
behaviour,0.3470532273784135
oof,0.3466511075378936
target,0.3466148029868474
centered,0.3459696176716922
dnd,0.34587116645972593
lowest,0.34575058081207943
western,0.34564460674622666
sociopaths,0.34551003920638595
gullible,0.3450820523951496
behaves,0.3437660198443783
touched,0.34358202320465264
cycles,0.34346528187931546
forensic,0.34324908583226765
360,0.34321147793295154
menos,0.34283927260754027
seeing,0.34257606984364825
quero,0.342511515758061
nunca,0.34230046392226465
brazil,0.3421644778053889
thats,0.3420267330468304
playgrounds,0.34183771184315925
creator,0.34181458977763785
rent,0.3414547897373776
climb,0.3412144374659118
overly,0.34118093550777445
claimed,0.34071049988383884
gaps,0.34016803809567403
colour,0.339976726617855
incorrectly,0.3395506958745361
secondly,0.3391850742086899
wrapped,0.33915500888912886
allergic,0.33890369713721885
contempt,0.33888793112525767
slogans,0.33888226313126035
isnt,0.3387987399509556
jealousy,0.3386910388884522
horribly,0.33867496643253603
missle,0.3386293618751215
aid,0.3386225001429179
popping,0.3379702918038407
conclusion,0.3378832996806321
surrender,0.33781745329464585
bloke,0.33765580574831794
resents,0.33758107297326634
teenagers,0.3375365559836564
altogether,0.33717860177267756
main,0.3371147652626525
distant,0.3370827421451778
wagons,0.3370467827463197
concern,0.3366379887356679
discourage,0.33589937159980654
cover,0.33588986190000253
struck,0.335842335783281
bb,0.33579547219132316
angles,0.3357601850467872
calculator,0.3352171444949799
crimes,0.3351268829978926
mary,0.33499806695176193
duran,0.33486997004599645
loads,0.334825825167224
leads,0.3344359921564936
brand,0.3342772638839331
pentagon,0.33404182076847566
ni,0.3340161899970002
controls,0.3339027171520695
bout,0.33379529759456095
capitalist,0.333701744305218
unwell,0.33326084021604946
studying,0.3331610271489379
sinners,0.3331311215188406
ainda,0.3330951073500838
mais,0.333069219515106
eligible,0.3329512218390484
mothers,0.33273174158833513
closing,0.3326778121401069
thousands,0.3326241818054567
passed,0.3324136773687477
lady,0.33220497510248387
vindictive,0.3321837454387513
transfer,0.3321493945562282
tiring,0.33209159948106415
control,0.3319592885885465
productive,0.3315354970778685
interrupting,0.3311929025040711
scream,0.33065603129667176
stalked,0.33043396109700285
disability,0.3303934019179415
chess,0.33032872826670345
coded,0.3302427657988211
regain,0.3300395248011725
actors,0.32987770376300346
sorts,0.32961108256325655
ive,0.32953999198479306
skull,0.32935049030145397
china,0.3293241366114435
detained,0.32888653626006736
outcomes,0.3280466139775611
organization,0.32790610739668036
deciding,0.32755363656074177
zeppelin,0.32740727972084027
меня,0.32717580993548007
notices,0.3271323885161287
impaired,0.3270330393151415
someplace,0.32689805860730475
denied,0.32668388203692605
martyrs,0.3264486458620175
por,0.32620651467191747
fail,0.32590623545591724
enables,0.325883902709921
compromised,0.32572889382438236
fighters,0.32549184071464954
timestamps,0.32529483386987484
command,0.32492343719796585
designed,0.324798705046911
daily,0.32477365053524876
double,0.32477218362312715
uncommon,0.32460196192485896
reduces,0.32459322973013993
leo,0.3244708625181106
burden,0.3243401472686023
suv,0.3242474876334836
outbursts,0.3239933562964864
nearby,0.32398661852140753
mafia,0.3238867821845496
xer,0.3237382216945863
feed,0.3236912315380705
qualities,0.32366457667828025
complains,0.3235176985677762
enabled,0.32339663864611135
mr,0.32337064324755727
stray,0.32286107626376964
glancing,0.32278424813577267
prepare,0.322651623282276
cared,0.3214241478622253
64,0.32098654056923726
stress,0.32081721097607224
drawings,0.3206655093067888
committed,0.32052047783698273
nk,0.32041635206480795
columbus,0.32036719980354783
personal,0.3203383068566148
curb,0.32019219102554075
2000s,0.32018598936739967
petting,0.32000479281049427
thugs,0.31999434527866333
reciprocation,0.3197600605159524
sickening,0.3196916460956662
purposeful,0.3195847491345019
aimed,0.3195034909641626
hearing,0.31947803621973
infamous,0.3194703447329613
inherently,0.31921929865099324
values,0.319213602308919
resident,0.3190570147022325
engage,0.31885634868637824
jeez,0.31881684371180635
attorney,0.3187957626157898
hack,0.31844014732473913
excluded,0.31836301666071726
inmate,0.3179742007854416
cliff,0.3177776868016079
contradiction,0.3175342222771116
highs,0.3173964689746209
clarence,0.3170950354261692
wear,0.31702066615206514
impress,0.31699121223366306
operators,0.31636677509333494
haze,0.3163642262328235
counting,0.31633386038203093
blooded,0.3159089954156272
affection,0.3155854158402229
wildly,0.3155303174121347
symptom,0.31548855542425563
71,0.31519768481165883
rwwguinvsmc,0.31514006839616304
ur,0.315126118797835
premise,0.3149571036513183
operate,0.3146410780169342
90,0.3146236536695198
unlimited,0.31414378661390485
executed,0.31391764757316726
takes,0.31389724645816774
recognizing,0.3137966131748505
math,0.31372015717370677
gets,0.31371948764314367
blew,0.31361983555699946
conduct,0.3136008621906612
spark,0.31330392427491194
wet,0.31317264150818275
zombie,0.3129676351206832
junkie,0.3127653904584711
press,0.3126539471780296
swings,0.31243079189626466
embarrassment,0.3123989247955392
fallen,0.31237703735873507
infuriating,0.3123740800986572
pour,0.31228374827312144
beating,0.3122684234833388
resulting,0.312195016157468
algorithms,0.31206858533053095
credits,0.3119588830345619
vessels,0.3117277973157611
boredom,0.31167751236643426
collected,0.31160879627790894
designs,0.3113733300985607
complying,0.3107951783542047
cluster,0.31055736536159323
insulting,0.3104825708371574
dominated,0.31030868876033885
effects,0.3100984328487284
overlooked,0.309756279366541
insignificant,0.3096061974947894
medicated,0.30940546131612573
emptiness,0.30935394145112255
choice,0.30897575761047275
inflicted,0.30883096503773755
waving,0.3088043516127414
intolerant,0.30880209314347384
schooling,0.3087336736440563
stardust,0.3083877931955162
nie,0.3082240244015844
largely,0.30809472386264347
element,0.30808639644313085
sat,0.30806073498294884
bragging,0.3079263357716575
watergate,0.30758343175291974
ia,0.30753241319857694
tore,0.30730916591590945
guys,0.307170814535712
classmates,0.3071059739010392
2000,0.30707829571665207
worldview,0.30701890372449
fleeing,0.30689960077059947
harming,0.3068345894570177
outlined,0.30677067341074366
ellos,0.3066070022323165
sabotage,0.3065281611348964
season,0.3062044792840207
france,0.3061290863625912
burns,0.3061050599548955
disabled,0.3060460987001386
spell,0.30602578414822984
humiliated,0.3059487942807148
replaced,0.3059376776770548
play,0.3058068182130841
soooooo,0.3056842440146183
slap,0.30565629071377354
procedure,0.3055234476771264
lawyer,0.3053938196142902
unheard,0.30537382663767076
crowded,0.3053706337407055
latchkey,0.30523573559225275
motive,0.3052315862423419
cough,0.3051314675905487
ski,0.30491191053698036
commands,0.3044329970989856
neurodivergence,0.30410517777659973
socially,0.30409122781245507
pot,0.303792714292616
feminism,0.3037140898077712
3k,0.30371215214735453
pedal,0.3034318407083821
punishing,0.3033810854271687
protesting,0.3031006503300417
scientist,0.30304639763591873
delusion,0.3029432067869382
nicest,0.30274606733736426
qué,0.3027117922717525
cuban,0.3024854831179014
collectively,0.3022831017640448
yall,0.3022409791352736
dumped,0.30201125268015955
tammy,0.3019334962967048
photographs,0.3019199376226467
loathing,0.30170045369345105
mimicking,0.30155170506163353
12th,0.3013971499594993
bass,0.30136207670533316
proceed,0.30132082588677483
sincerity,0.30116816882110153
eyed,0.30089847554152177
witchcraft,0.3008875078645002
min,0.3008512571912788
repairs,0.30076982932992913
novels,0.3007371748729078
succeeding,0.30055788179769355
pile,0.3004298375066073
recession,0.3003717049653833
causa,0.30033097301975
thing,0.3002224142248472
activities,0.300068862712176
4d2vv9qmnyw,0.29973389092077807
desks,0.29962876713338643
equality,0.299518025026108
deeds,0.29934967278302504
protesters,0.2991385879186185
woken,0.2991194924869998
doctor,0.2991026873665246
deus,0.29907080013596393
на,0.2989247703410516
andy,0.2987704204714553
store,0.29856881987145234
judgement,0.2985657733405645
presenting,0.29850067223031435
undermines,0.29848832187893853
engaged,0.2984796905136775
unmarried,0.29836885124361673
resentful,0.29836388352331344
refusing,0.2982340946270424
kindness,0.29810010409936993
cartel,0.29796956262910995
health,0.2978440280903186
awkward,0.29781688983154203
shanann,0.2977825793243142
relax,0.2977053815943751
unreliable,0.2976422647025775
addressing,0.297174333894895
cadence,0.29715112127743226
mourn,0.2968957017190445
swearing,0.29677860596445
uploaded,0.29655110386046885
alex,0.2965400775612419
ignores,0.29649398769423696
ridiculed,0.29646856132187327
repeated,0.2962784386879521
8th,0.29624965929583164
silently,0.29624881604331604
analogue,0.29624751763151147
caught,0.2961984369198235
version,0.29610988719325676
0wn_2yznfuk,0.2960741382520347
unqualified,0.29594022601592923
paul,0.2956338346884356
celebrating,0.29538130789893285
já,0.2953237455806029
placate,0.29524961967207664
hold,0.29515711083200397
endurance,0.29504290831065344
erase,0.29502698451627635
violation,0.2949506921650418
flips,0.2949076488595185
caller,0.2948967200792057
40k,0.29469609177489425
keys,0.2945328741787123
medicate,0.29421909309261157
delivering,0.29408692741212494
border,0.29384982549834826
bag,0.2936704011085399
xmas,0.29338878622800224
mf,0.2933553623568291
collie,0.29321906733529096
proving,0.29318727358884245
employers,0.29280434098286917
millennials,0.2925078062364027
rise,0.2923156696243769
closed,0.29222442720054037
industrial,0.2921433967900733
popular,0.29195949732476645
racing,0.29162873242856785
jeans,0.2914429073461955
quoting,0.29134096614288074
irritated,0.2912505368099136
malpractice,0.2910115042217296
ambiguous,0.2909545087856417
escalate,0.2907923769066351
denmark,0.29078723998252237
destination,0.29046756979268906
dentist,0.2902981495234003
sell,0.29017454834851286
shave,0.2901574715580146
predators,0.2900678565380224
pigeon,0.2899368600416271
wat,0.2899279763596077
apolitical,0.2898970224941119
create,0.28951616843902456
projecting,0.2894433318667237
sounded,0.2892694588748917
names,0.28924076288376205
blowing,0.2891050466932754
fans,0.28904726483217563
bat,0.28901800743553036
neat,0.28890526618636486
defensive,0.2886632187480379
bullseye,0.2884885019798481
jonah,0.28848505528028767
t2il16uyw0w,0.28843503090815636
thatcher,0.2883976648397968
enforced,0.28835857663905756
deflect,0.28823924865934697
educated,0.288083186683008
dismissive,0.28807901377442713
85,0.28792431055457207
compulsive,0.2878361763519609
presentation,0.28764166077627396
colours,0.28735886640012565
referred,0.28711643883989313
brace,0.2871104953760542
defiant,0.2869024746107709
wife,0.28667744353394686
restaurants,0.28637765928635084
physics,0.286348220160009
pastor,0.2862228373115776
lowkey,0.2862029993215338
firmly,0.28614670126963165
glued,0.2860517814248235
student,0.2860010082573471
lo,0.2859846616579708
boyfriend,0.2855999166907001
sweep,0.285312756777024
harassed,0.2850659651042452
convicted,0.28486437795395736
pay,0.28449014335196005
asperger,0.2844523395522323
interrogated,0.28441747455255795
electric,0.28435223961116896
assassination,0.2843344754348276
desperate,0.2841115372554777
positivity,0.28370878870524535
gurl,0.28370852608089314
trial,0.2836446212497614
eliminated,0.28335130235257566
pepper,0.2833390770367637
karen,0.2833009626688773
facility,0.28323454017879895
detrimental,0.283093065337165
roast,0.28302842321435495
accuse,0.2828183564653564
producing,0.28268040966305835
physical,0.2825446257147956
tripping,0.2824836482385442
distress,0.2824678003036512
pornography,0.2823437087286227
mom,0.2821448918811233
execute,0.28190262314480347
misused,0.2817772628500498
normalized,0.28169534423767945
nap,0.28166059233840707
evolved,0.2815628110560031
equate,0.28130909099285173
logo,0.2810970846916471
rates,0.2808710390245726
nicole,0.28069317572188174
defence,0.28068304313873726
critique,0.2806581104252051
instruction,0.2806224625880468
rental,0.28055843909758116
terrifies,0.28036560363171725
guardian,0.27994578209079013
christmas,0.2799000025975262
softer,0.2797473340544718
weapons,0.27944197994698833
collage,0.27941303815854757
raped,0.27936326127819483
verdade,0.2792727268213162
sober,0.2792328057717728
complaint,0.27905267267069833
worth,0.27873784382062583
simplistic,0.2787104813335976
montana,0.2787077783916161
daddy,0.27813291749710617
beau,0.2781145163571886
exploiting,0.2779856391190575
amateur,0.27785945330380213
opinion,0.2777927313838714
custody,0.27763897759730083
imposed,0.2773682582012077
youve,0.27734111688335733
israel,0.2771839529008822
imposter,0.2771296695516408
pills,0.27704848626724304
obstruct,0.2770061803398282
predator,0.27679359517612767
risking,0.2766324065973314
seats,0.2766168535882987
authorities,0.27656133499533214
opportunities,0.2764490232927411
accusing,0.27640679983743566
piano,0.276227474030114
1965,0.27619713620991626
pets,0.2759872501787333
believe,0.2759079750367824
yelling,0.27589811401439257
monkeys,0.27589455012633907
demonstrates,0.2758499616864183
cursed,0.2756837077744763
delete,0.2754007889482621
masculinity,0.27532941765391616
explode,0.27528902990538395
limited,0.2747983310555599
decipher,0.2747590491166215
mantra,0.2743452934561705
unfairly,0.2741982097750226
alarms,0.27397177762035607
humane,0.2739181616312672
man,0.2737163617559385
tyranny,0.27359135862807027
labour,0.2735172810883619
federal,0.2734453863762577
carries,0.2733553202391282
stressed,0.2730513150900192
legs,0.27288864998332785
categories,0.272809086437402
lacking,0.2727365929866141
em,0.27272810923771107
ofc,0.2726788172464956
athlete,0.27263853310763353
jane,0.2726204213273125
eyes,0.2725495886563757
collateral,0.27202716392441145
ca,0.2719829122666661
repeatedly,0.27197540504999584
cries,0.27194201265215895
childcare,0.27183412563352427
decide,0.27160651851804224
cruelty,0.27135619297388974
expect,0.2710821144022815
unreal,0.27103024032804673
bon,0.27102611433929324
ones,0.27096482721961823
endless,0.2707008270816405
hacked,0.2705999094657724
claims,0.2703060270373183
aka,0.269842202807057
local,0.2697946650190704
incest,0.2697860498412267
progressive,0.2697819191189152
worrying,0.26959319123441317
server,0.2694495622038873
concept,0.2693366582246336
sells,0.26927369879921714
contemplating,0.26922398245053974
attitude,0.2690357374221733
korean,0.2688914139820549
peers,0.26888480687911387
digital,0.2688037765190983
imminent,0.26864362150975735
costume,0.26862731054379807
scratched,0.2686108563374201
went,0.2684515903811374
travelling,0.26842385380540856
delivered,0.2678782335650798
soldiers,0.26778906088015103
base,0.26759073497957614
clever,0.26754853617872204
businesses,0.26734142174084213
smut,0.26717944821525363
tupac,0.26711721057998145
candles,0.26697118089295085
unintentionally,0.26682546668354906
reputation,0.26662610928402775
tongue,0.2665842062893839
loans,0.26628094833818755
proof,0.265661081938464
belonged,0.26559188552578983
icky,0.26541963436951654
holocaust,0.2653394357169162
lousy,0.265167626834066
temporal,0.26510947781845395
exploit,0.2649166811350009
rejecting,0.26489925571874456
objective,0.26482441159144504
split,0.26478599250232643
eternity,0.264782678610948
ann,0.26476824487043205
acted,0.2647601922578514
controversial,0.2647417630366276
commentary,0.2646738395722232
violently,0.2645065231478573
shady,0.26447113984409715
finger,0.2642430881971207
dissociate,0.2641805126944848
tormented,0.2641436023775946
tuff,0.2640969373604122
tribalism,0.26398751254893493
strokes,0.2635824423124461
academic,0.2634007695367151
stepdad,0.2632695607716069
certainty,0.2630547755748378
exhausted,0.26285155318822234
panic,0.2628094421439675
clout,0.2627932286219898
aunt,0.2625360746497823
1990s,0.2624742221373901
cost,0.26241650942583755
ella,0.26238669501855727
plates,0.26216292989811135
stir,0.2620856682189881
nigeria,0.26203651216446416
bullies,0.261993568864434
substance,0.2618703897905577
supporter,0.2618399261544924
violating,0.2617091973916315
obtain,0.2616510214894113
islamic,0.26161026058460124
readers,0.26155142997416814
widow,0.2615070804602665
walz,0.26147256645870776
occupied,0.26119496263790826
wicked,0.2611427481232015
communication,0.26113599537626414
aussies,0.2609550508496165
massive,0.2609145753096898
fuckin,0.2608426407196105
butcher,0.26068317848200895
govt,0.2606819090857416
broadcast,0.2606417856212513
wasnt,0.26063708132363717
maintained,0.26058820081188366
inappropriate,0.26046142813634554
constitution,0.2604456210716278
label,0.26040477352158803
threw,0.26030903925882026
figures,0.2598335594401229
expert,0.25978835243646003
82,0.2597752069546831
unbiased,0.2594824839469551
hop,0.259300927108797
test,0.25922177613152564
slaughtered,0.2591011711559085
electrical,0.2590319655484844
skip,0.2588658046703753
childs,0.25864965123282135
certification,0.25859143782968724
operations,0.2577837458881479
actively,0.25775463632513
assholes,0.2577130410685518
holy,0.2575727892546355
dorm,0.25737786579242455
seal,0.25727776816181597
statement,0.2570211236458577
belonging,0.256975464991297
650,0.2569355160058413
hopeless,0.25677183854097085
honking,0.25674543656609017
devastated,0.2566897759031464
heal,0.2565444953870055
hypocritical,0.25650269901246536
36hhgbosbac,0.256194524085263
gaslighted,0.25586208305732067
properties,0.2557493239120656
70s,0.2557351720320591
jonathan,0.25569770670354613
digging,0.2556468848311011
minimal,0.2556158369999129
giveaway,0.2555808058625393
village,0.2555070490586233
october,0.25535021910336947
punished,0.2551425462539573
campaign,0.2551118720886405
slides,0.2550830664467576
heinous,0.25503843436082985
architects,0.2550083526117415
sooner,0.2549771251020617
drank,0.25491247581880844
historically,0.25491206007979395
declared,0.25478848229808215
awards,0.2546231705469605
plagued,0.254598297203238
hammer,0.2544873427412257
rushed,0.25432569210993405
holes,0.25399323029249066
crack,0.25388067501551653
amounts,0.25387166088195223
aap,0.25385640018938105
vida,0.2538402423110282
museum,0.25345881455743074
board,0.2534300227366775
240,0.25339730769709595
strikes,0.253340908354425
grocery,0.2532507920128579
apps,0.2530828170497129
justification,0.2530373264961814
mile,0.25293023882118404
fantasies,0.2529070437634601
half,0.2527012236419195
prior,0.252673226222906
equation,0.25254341246038536
whispers,0.25250099814178656
mormon,0.25248788801346794
quarters,0.25246310374755815
manslaughter,0.25243391925300995
evade,0.25227134879247126
terrorism,0.2522099293785566
judging,0.2521941220378266
counter,0.2520356202966133
sexually,0.2517132442393901
visually,0.25142730926927387
reminding,0.2513162341730184
offered,0.25128369902359265
shoes,0.2512802423450261
riding,0.25102014568775555
princeton,0.25078374394933906
obedient,0.25076354259112593
nations,0.2505436314167431
scarred,0.25044566897009046
absolutely,0.25042424054432116
intentional,0.2504031707114135
toxicity,0.2502415253525204
incompatible,0.25020991166790496
utility,0.24937033668633823
daughter,0.249308005493705
belligerent,0.24920222402767853
uncensored,0.24907783952263776
belt,0.24887832065000381
jews,0.24885775175707386
rainbow,0.24884431166598528
ejected,0.24864090818341872
troll,0.24861390075122344
trans,0.24857019801952898
tasks,0.24838462870933775
hour,0.2482433311086382
complexity,0.2479911676975283
continually,0.24786039088358125
wasn,0.24693794807714128
hauled,0.24687132480404184
purchased,0.24686959891744398
passions,0.2468140381867869
accident,0.2466379624500356
spiral,0.24651007849705547
grip,0.24643677346277446
plumber,0.24641094410287345
chris,0.2464051601347852
undermine,0.24621833819743286
assassin,0.24617342217694965
rat,0.2461559927960111
psychopathic,0.24613953983472256
fba,0.2461210893345078
feeding,0.24591377378542204
tied,0.2456109910698685
upsetting,0.24550209172256585
helicopter,0.24534126201328388
builds,0.2451741787364524
exist,0.24464946856221775
b4,0.2446477701408838
poisoned,0.24459180009277967
forget,0.24453418180078607
enormous,0.24410726802143654
messy,0.24372854486724774
goals,0.2434218542315848
responsible,0.24335492667491126
avenue,0.24314535604932666
beta,0.24282786734482134
ideal,0.24282498295514945
recorded,0.24272904504257062
fafo,0.24262363013170946
forgot,0.24259839875735756
phrasing,0.2425243835858318
satisfying,0.24247710689750804
throws,0.2424245429892108
rocking,0.2422616056607636
smartest,0.2422387201483183
reach,0.2420748644179859
argument,0.24202808894255115
addresses,0.24192827187953853
competing,0.24184818314921405
members,0.24159889623955325
noises,0.24152242685754227
vanished,0.241516886808388
outward,0.24122944520666245
untill,0.24107097530893806
monitor,0.24079287471292332
goin,0.24054189443275004
picture,0.24029229566219804
conscience,0.2401381507079008
disguised,0.24008200820287579
punish,0.23999221930038195
speak,0.2399049631366616
hearted,0.2398944822784808
unconditionally,0.23980660517893393
bombed,0.23977379782885325
crutch,0.2396932115185759
wounds,0.2396374643980476
unalive,0.23949126252618888
junior,0.23944737600330193
carlos,0.23934794927881187
funding,0.23930696622953315
intentions,0.23913498774884037
felt,0.2391104149554503
wonder,0.2389601957084256
hhdepz,0.23890865784811027
j4vq,0.23890865784811027
boundary,0.23888077765402907
disconnected,0.23861018782979698
deceive,0.2385591516759685
indifference,0.23855481045056742
little,0.2384756122127085
ripped,0.23843355342893666
understands,0.23834784922081154
narrowed,0.2383301254670818
notice,0.2383054284708782
fascism,0.23805991344629598
literal,0.23802770913853274
faire,0.23795787441056562
assaulted,0.23788240366608657
relevance,0.2374299126815943
displaying,0.23720859659498736
traffic,0.23710299155726147
david,0.23696523495868022
tantrums,0.23674181141859854
gut,0.23670403300090448
troubles,0.23666106240422796
bought,0.2365190322981373
justify,0.23642021760488868
thrust,0.23629303150086606
unrealistic,0.23628430150911878
trades,0.23610790540523913
djt,0.23602502855180482
guy,0.23586203436232678
drive,0.23583055592154095
salute,0.23580369521975902
imma,0.23558758550902895
reciprocity,0.23530555035326955
distracted,0.23520341610324078
excessive,0.23517649058940282
99,0.23489462947019554
freedoms,0.23488380527443536
driveway,0.2346206294135944
investigation,0.2346086538030922
bite,0.23424530184362066
repair,0.23409525290874966
hollow,0.2340314045347501
code,0.2338795917365092
unsubscribing,0.23371898829706955
fighter,0.23371806682832563
freeze,0.2331761534827568
routine,0.2327715777855301
classic,0.2327638577660136
limb,0.23269687597753483
provoke,0.23251251524502764
equals,0.2323493428468701
pointing,0.2323169784116287
disappointment,0.2321998536514257
apologies,0.23215785049558574
fractured,0.23204861886812944
vids,0.23171964912602816
02,0.23153115828061488
leader,0.23139652709927347
uh,0.23138865205526893
2024,0.23132858512183105
stoicism,0.2312666695274513
belts,0.23117933379082256
diploma,0.2311636004599089
twist,0.23111522926713335
restored,0.23108936110176487
respectfully,0.23100319517616608
cyraxx,0.23087538200497626
backs,0.23084004645852474
ultimate,0.23074546475598248
updated,0.23060666630877127
junk,0.23054923122044846
deviate,0.23050357804887175
bug,0.2300669837732665
face,0.23000819883164353
rug,0.22996094700437383
prevents,0.22994259665867048
affecting,0.2298057814799774
judge,0.22963489356169478
vocal,0.22943881788764212
loot,0.22924318598102514
loaded,0.22887287164217546
orion,0.2287809505673259
bleeding,0.22857880759863886
meltdown,0.2283928336062551
commercials,0.2280362715623954
muerte,0.2277154465327518
mindless,0.22770429260047417
uni,0.22760381773442445
courses,0.22755967305469751
overreact,0.22753278357650394
diagnoses,0.2275121254006725
amzn,0.22733507850313578
oriontarabanpsyd,0.22733507850313578
promotes,0.22724167471068124
needy,0.22716809445946753
overused,0.22712811941141003
search_query,0.2271047409340336
ko,0.22708531663461737
tolerance,0.22707135161342049
stems,0.22706804958999538
tactic,0.22699467420487968
wax,0.22672273951748168
collar,0.2267204429331043
lawful,0.22663779375811988
investigators,0.22651825151902708
goddamn,0.22648530800850641
smartphones,0.2264636238670547
misusing,0.22642142753180303
la,0.22608790327559825
bhi,0.22605481668970592
envious,0.22599876386706277
assumptions,0.22577463328383787
508,0.22572383196754303
continuity,0.2256855760351379
trip,0.2252559839309159
brush,0.22506932266759463
french,0.2250304132298219
freaked,0.22493497246263422
disassociate,0.22489299202883412
actor,0.22485916686140145
confuses,0.22473033487138905
living,0.22471566533003004
bar,0.22460850471559152
mulher,0.22456583125956858
engineering,0.22447395300509088
avoid,0.2244482171039327
ships,0.22432411419806683
immunity,0.2242311874392147
insurrection,0.22411576936396962
1st,0.22402356163308962
portrayed,0.22388869082300633
stranger,0.2234299764895068
reject,0.22322118335981253
doubts,0.22316486479648476
pen,0.2231188070263827
blow,0.22298870922023467
agreeing,0.22294347841311876
marrying,0.2229150997852342
nik,0.22285551886198715
confuse,0.22276283829549898
foreign,0.22264819150012352
positions,0.22253832886270347
punched,0.22250959349906815
standard,0.22241332831213495
parental,0.2222692255882535
washed,0.22191775514196432
paste,0.2218692715850477
seduction,0.22159569583516764
associate,0.22123155552078416
staged,0.22083513586853018
colored,0.22054842296428645
shepherds,0.2205203641206724
speeds,0.2204911223786638
fixing,0.22034565956617438
inadequacy,0.2202543877976262
shoots,0.22007862476351506
45,0.21997019557778752
fatigue,0.21992202321662768
chance,0.2198245564920425
hrs,0.21981058237444817
wasted,0.21955150930422826
accuracy,0.2194486533203415
robs,0.2194357626578827
ideation,0.21935538802217436
matrix,0.21922805381800015
weirdos,0.21922156325560171
nit,0.2189055364364743
sensitivity,0.21852258335331062
omg,0.21844505547101345
replacing,0.21843162550688064
barn,0.21808202936321971
productivity,0.2179213023005905
internal,0.21775628296832697
aspirin,0.2177372480538815
sucking,0.2176641992435671
andrea,0.21763332243432232
morally,0.2175836409039058
items,0.217419225990423
markle,0.21735128202359305
kindergarten,0.21730548257307594
begging,0.21727226113966033
beaten,0.2172300624773855
jeopardy,0.2171972321379226
impatient,0.21712624732201327
horses,0.217082939024389
disrupt,0.21705046044402054
stellar,0.21663212125674605
aj,0.2164730966454394
dragged,0.216273958451122
pits,0.2160350450707613
extra,0.2159849589555257
leftist,0.21595482400967264
stabbed,0.21582523273686122
hombre,0.2157303035429426
course,0.2156289000946606
hunt,0.21561739337984723
individuation,0.21557860256111927
clue,0.21536971163278837
perpetual,0.21536311338502717
crowd,0.21527803723292044
pardon,0.2152322906709515
russians,0.21450798821931621
making,0.21441354539468066
privilege,0.21437421861792563
reversed,0.21429046457964246
wont,0.2141256392065052
harsh,0.2140980784701374
20,0.2140819481740411
instructions,0.2139729910152118
ukraine,0.21384712061358532
unbelievable,0.2137556836272614
eso,0.2136111442516535
pool,0.21360844214154315
3d,0.21359996719091853
savings,0.2132791694463831
sideways,0.2131818427434787
rewind,0.2131214077599881
tepes,0.21308083150328283
tensions,0.21283091378305194
favorites,0.2126342822234982
il,0.21259925744543579
incidents,0.21256542666407485
nightmares,0.21228506053174248
mindset,0.21217892744171463
compensation,0.21217519468004087
grasp,0.212048603028291
bringing,0.2118420954294886
traiu,0.2113910259797835
pages,0.21138932137149233
reciprocating,0.2112794556227861
community,0.21124125227257426
heading,0.21104214051602674
det,0.210974528595592
lowering,0.21089939936556404
considering,0.21074842323908038
beings,0.21047282786051494
unsaid,0.21042218246442906
7x9ypxzioma,0.21041042299348242
bumps,0.2104026927683334
seatbelts,0.2103729046957965
bits,0.21018008124368062
infiltrated,0.21011218541122526
burn,0.21007627096640655
mcdonald,0.21006917250924007
entirety,0.2100554540702048
compromise,0.21003963867457529
brakes,0.2097357158380373
korea,0.20952850817917565
catalyst,0.20941700162677804
hs,0.209243316145117
manic,0.20910089220122854
autopilot,0.20908290784616593
malicious,0.208985133795382
aub,0.20877269397943943
furniture,0.20871111962370467
definition,0.20857253233882564
glenn,0.20850032284091008
cure,0.20849980958207937
survival,0.2084488200800361
fiance,0.20828134613059712
